تاریخ,نماد,volume,ارزش,دفعات معامله,high,low,close,close_diff,درصد قیمت پایانی,مقدار آخرین قیمت,تغییر آخرین قیمت,درصد آخرین قیمت,قیمت روز قبل,ارزش بازار,date
1388/8/16,شنفت1,124571,493181790,48,3960,3914,3909,82,2.142670499,3960,133,3.475307029,3827,4886250000000,1388/8/16
1388/8/17,شنفت1,105079,425042255,33,4045,4040,3980,71,1.8163213097979,4045,136,3.479150678,3909,4975000000000,1388/8/17
1388/8/18,شنفت1,55064,225975195,29,4119,4059,4014,34,0.85427135678391,4119,139,3.492462312,3980,5017500000000,1388/8/18
1388/8/19,شنفت1,100047,412341790,30,4154,4080,4068,54,1.34529148,4150,136,3.388141505,4014,5085000000000,1388/8/19
1388/8/20,شنفت1,73796,296020093,25,4204,3940,4047,-21,-0.51622418879056,3940,-128,-3.1465093411996,4068,5058750000000,1388/8/20
1388/8/23,شنفت1,31253,122430993,10,3941,3906,4027,-20,-0.49419322955275,3906,-141,-3.484062268,4047,5033750000000,1388/8/23
1388/8/24,شنفت1,16096,63881373,14,4023,3887,4022,-5,-0.12416190712689,3887,-140,-3.4765334,4027,5027500000000,1388/8/24
1388/8/25,شنفت1,17141,66541362,11,3882,3882,4010,-12,-0.29835902536051,3882,-140,-3.4808552958727,4022,5012500000000,1388/8/25
1388/8/26,شنفت1,5531,21404970,5,3870,3870,4006,-4,-0.09975062344139,3870,-140,-3.49127182,4010,5007500000000,1388/8/26
1388/8/30,شنفت1,3285,12699810,4,3866,3866,4004,-2,-0.0499251123315,3866,-140,-3.494757863,4006,5005000000000,1388/8/30
1388/9/1,شنفت1,3090,11939760,1,3864,3864,4002,-2,-0.04995004995004,3864,-140,-3.496503497,4004,5002500000000,1388/9/1
1388/9/2,شنفت1,10504,40566448,5,3862,3862,3995,-7,-0.17491254372813,3862,-140,-3.498250875,4002,4993750000000,1388/9/2
1388/9/3,شنفت1,35870,138314720,17,3856,3856,3970,-25,-0.62578222778473,3856,-139,-3.4793491864831,3995,4962500000000,1388/9/3
1388/9/4,شنفت1,24541,94748526,10,3870,3832,3957,-13,-0.32745591939546,3832,-138,-3.476070529,3970,4946250000000,1388/9/4
1388/9/10,شنفت1,2083,7954977,1,3819,3819,3956,-1,-0.02527167045741,3819,-138,-3.487490523,3957,4945000000000,1388/9/10
1388/9/11,شنفت1,6325,24148850,3,3818,3818,3952,-4,-0.10111223458038,3818,-138,-3.488372093,3956,4940000000000,1388/9/11
1388/9/14,شنفت1,880,3356320,2,3814,3814,3951,-1,-0.02530364372469,3814,-138,-3.491902834,3952,4938750000000,1388/9/14
1388/10/9,شنفت1,500527,1854124124,64,3938,3500,3704,-247,-6.251581878,3752,-199,-5.03669957,3951,4630000000000,1388/10/9
1388/10/12,شنفت1,1265,4522375,5,3575,3575,3703,-1,-0.02699784017278,3575,-129,-3.482721382,3704,4628750000000,1388/10/12
1388/10/13,شنفت1,6572,23488328,3,3574,3574,3699,-4,-0.10802052389954,3574,-129,-3.483661896,3703,4623750000000,1388/10/13
1388/10/15,شنفت1,6988,24947160,4,3570,3570,3694,-5,-0.13517166801838,3570,-129,-3.487429035,3699,4617500000000,1388/10/15
1388/10/19,شنفت1,293,1044545,1,3565,3565,3694,0,0,3565,-129,-3.492149432,3694,4617500000000,1388/10/19
1388/10/20,شنفت1,2232,7957080,1,3565,3565,3693,-1,-0.02707092582566,3565,-129,-3.492149432,3694,4616250000000,1388/10/20
1388/10/21,شنفت1,700,2494800,2,3564,3564,3693,0,0,3564,-129,-3.493095045,3693,4616250000000,1388/10/21
1388/10/23,شنفت1,344,1226016,1,3564,3564,3693,0,0,3564,-129,-3.493095045,3693,4616250000000,1388/10/23
1388/10/26,شنفت1,2241,7986924,1,3564,3564,3692,-1,-0.0270782561603,3564,-129,-3.493095045,3693,4615000000000,1388/10/26
1388/10/27,شنفت1,3152,11230576,4,3563,3563,3690,-2,-0.05417118093174,3563,-129,-3.4940411700975,3692,4612500000000,1388/10/27
1388/10/28,شنفت1,8387,29866107,2,3561,3561,3685,-5,-0.13550135501355,3561,-129,-3.495934959,3690,4606250000000,1388/10/28
1388/11/3,شنفت1,5590,19883630,2,3557,3557,3681,-4,-0.10854816824966,3557,-128,-3.473541384,3685,4601250000000,1388/11/3
1388/11/4,شنفت1,295,1048135,1,3553,3553,3681,0,0,3553,-128,-3.477315947,3681,4601250000000,1388/11/4
1388/11/6,شنفت1,558,1982574,1,3553,3553,3681,0,0,3553,-128,-3.477315947,3681,4601250000000,1388/11/6
1388/11/7,شنفت1,1337,4750361,2,3553,3553,3680,-1,-0.02716653083401,3553,-128,-3.477315947,3681,4600000000000,1388/11/7
1388/11/10,شنفت1,25450,90398400,15,3552,3552,3664,-16,-0.43478260869565,3552,-128,-3.47826087,3680,4580000000000,1388/11/10
1388/11/11,شنفت1,6968,24638848,3,3536,3536,3660,-4,-0.10917030567685,3536,-128,-3.493449782,3664,4575000000000,1388/11/11
1388/11/13,شنفت1,193,681676,1,3532,3532,3660,0,0,3532,-128,-3.49726776,3660,4575000000000,1388/11/13
1388/11/14,شنفت1,88641,313262052,20,3565,3532,3604,-56,-1.530054645,3565,-95,-2.595628415,3660,4505000000000,1388/11/14
1388/11/17,شنفت1,32605,117893685,6,3730,3530,3606,2,0.05549389567147,3730,126,3.496115427,3604,4507500000000,1388/11/17
1388/11/18,شنفت1,8485,30395735,4,3606,3541,3605,-1,-0.02773155851358,3541,-65,-1.802551303,3606,4506250000000,1388/11/18
1388/11/19,شنفت1,12094,43148780,9,3650,3520,3603,-2,-0.05547850208044,3539,-66,-1.830790569,3605,4503750000000,1388/11/19
1388/11/20,شنفت1,11000,38348675,3,3491,3482,3597,-6,-0.16652789342214,3482,-121,-3.358312517,3603,4496250000000,1388/11/20
1388/12/3,شنفت1,26510,97600925,8,3800,3600,3682,85,2.363080345,3600,3,0.08340283569641,3597,4602500000000,1388/12/3
1388/12/4,شنفت1,1543,5818870,3,3790,3600,3683,1,0.02715915263443,3600,-82,-2.2270505160239,3682,4603750000000,1388/12/4
1388/12/5,شنفت1,72584,260665691,21,3620,3555,3650,-33,-0.8960086885691,3555,-128,-3.475427641,3683,4562500000000,1388/12/5
1388/12/8,شنفت1,35038,123438874,14,3523,3523,3628,-22,-0.60273972602739,3523,-127,-3.479452055,3650,4535000000000,1388/12/8
1388/12/9,شنفت1,49349,172820908,14,3503,3502,3597,-31,-0.85446527012127,3502,-126,-3.472987872,3628,4496250000000,1388/12/9
1388/12/10,شنفت1,28194,98236986,8,3510,3472,3581,-16,-0.4448151237142,3472,-125,-3.475118154,3597,4476250000000,1388/12/10
1388/12/11,شنفت1,34405,119594624,13,3580,3456,3563,-18,-0.50265289025411,3456,-125,-3.490645071,3581,4453750000000,1388/12/11
1388/12/12,شنفت1,10868,37504423,6,3456,3439,3557,-6,-0.16839741790625,3456,-107,-3.003087286,3563,4446250000000,1388/12/12
1388/12/15,شنفت1,2480,8703200,5,3590,3455,3556,-1,-0.02811357885858,3590,33,0.92774810233342,3557,4445000000000,1388/12/15
1388/12/16,شنفت1,9500,33074500,3,3501,3471,3552,-4,-0.11248593925759,3501,-55,-1.5466816647919,3556,4440000000000,1388/12/16
1388/12/17,شنفت1,46547,167290898,24,3601,3550,3562,10,0.28153153153153,3600,48,1.351351351,3552,4452500000000,1388/12/17
1389/1/8,شنفت1,4000,14744000,3,3686,3686,3564,2,0.05614823133071,3686,124,3.481190343,3562,4455000000000,1389/1/8
1389/1/9,شنفت1,200066,737843408,13,3688,3688,3688,124,3.479236813,3688,124,3.479236813,3564,4610000000000,1389/1/9
1389/1/10,شنفت1,165333,631076061,9,3817,3817,3795,107,2.901301518,3817,129,3.497830803,3688,4743750000000,1389/1/10
1389/1/11,شنفت1,101500,398590500,6,3927,3927,3862,67,1.765480896,3927,132,3.47826087,3795,4827500000000,1389/1/11
1389/1/14,شنفت1,124068,495899796,18,3997,3997,3946,84,2.17503884,3997,135,3.495598136,3862,4932500000000,1389/1/14
1389/1/15,شنفت1,114825,468945300,21,4084,4084,4025,79,2.002027369,4084,138,3.497212367,3946,5031250000000,1389/1/15
1389/1/16,شنفت1,67257,280125405,10,4165,4165,4072,47,1.167701863,4165,140,3.47826087,4025,5090000000000,1389/1/16
1389/1/17,شنفت1,71535,301448490,11,4214,4214,4123,51,1.252455796,4214,142,3.487229862,4072,5153750000000,1389/1/17
1389/1/18,شنفت1,17000,72539000,1,4267,4267,4135,12,0.29105020616056,4267,144,3.492602474,4123,5168750000000,1389/1/18
1389/1/21,شنفت1,62794,268695526,10,4279,4279,4180,45,1.088270859,4279,144,3.482466747,4135,5225000000000,1389/1/21
1389/1/22,شنفت1,119989,519072414,7,4326,4326,4268,88,2.105263158,4326,146,3.492822967,4180,5335000000000,1389/1/22
1389/1/23,شنفت1,55068,243235356,5,4417,4417,4309,41,0.96063730084348,4417,149,3.491096532,4268,5386250000000,1389/1/23
1389/1/24,شنفت1,64500,287605500,5,4459,4459,4357,48,1.113947552,4459,150,3.481086099,4309,5446250000000,1389/1/24
1389/1/25,شنفت1,452283,2000882890,92,4509,4205,4424,67,1.537755336,4270,-87,-1.99678678,4357,5530000000000,1389/1/25
1389/1/28,شنفت1,10177756,43459051120,39,4300,4270,4270,-154,-3.481012658,4270,-154,-3.481012658,4424,5337500000000,1389/1/28
1389/1/29,شنفت1,27233,114225428,14,4270,4141,4260,-10,-0.23419203747072,4141,-129,-3.021077283,4270,5325000000000,1389/1/29
1389/1/30,شنفت1,123342,507235637,18,4240,4111,4169,-91,-2.136150235,4111,-149,-3.497652582,4260,5211250000000,1389/1/30
1389/1/31,شنفت1,12527,50562008,4,4100,4024,4161,-8,-0.1918925401775,4100,-69,-1.655073159,4169,5201250000000,1389/1/31
1389/2/1,شنفت1,114902,483256410,23,4250,4190,4187,26,0.62484979572218,4250,89,2.138908916,4161,5233750000000,1389/2/1
1389/2/4,شنفت1,85797,370633160,18,4333,4200,4244,57,1.36135658,4333,146,3.48698352,4187,5305000000000,1389/2/4
1389/2/5,شنفت1,91683,402671736,37,4392,4392,4312,68,1.602262017,4392,148,3.487276155,4244,5390000000000,1389/2/5
1389/2/6,شنفت1,38982,173668446,14,4462,4400,4340,28,0.64935064935064,4459,147,3.4090909090909,4312,5425000000000,1389/2/6
1389/2/7,شنفت1,101962,457588068,14,4491,4448,4415,75,1.728110599,4491,151,3.479262673,4340,5518750000000,1389/2/7
1389/2/8,شنفت1,56000,255864000,4,4569,4569,4458,43,0.97395243488108,4569,154,3.4881087202718,4415,5572500000000,1389/2/8
1389/2/11,شنفت1,50876,234741864,6,4614,4614,4498,40,0.89726334679228,4614,156,3.4993270524899,4458,5622500000000,1389/2/11
1389/2/12,شنفت1,58735,273411425,7,4655,4655,4544,46,1.022676745,4655,157,3.4904401956425,4498,5680000000000,1389/2/12
1389/2/13,شنفت1,264822,1245033166,44,4703,4655,4701,157,3.455105634,4703,159,3.499119718,4544,5876250000000,1389/2/13
1389/2/14,شنفت1,50678,246412810,17,4865,4856,4742,41,0.87215486066794,4865,164,3.488619443,4701,5927500000000,1389/2/14
1389/2/15,شنفت1,59763,292990541,7,4907,4857,4790,48,1.012231126,4907,165,3.479544496,4742,5987500000000,1389/2/15
1389/2/19,شنفت1,1159,5745163,1,4957,4957,4957,167,3.486430063,4957,167,3.486430063,4790,6196250000000,1389/2/19
1389/2/20,شنفت1,13234,67890420,9,5130,5130,4968,11,0.22190841234617,5130,173,3.490014121,4957,6210000000000,1389/2/20
1389/2/21,شنفت1,5590,28738190,4,5141,5141,4973,5,0.10064412238325,5141,173,3.482286634,4968,6216250000000,1389/2/21
1389/2/22,شنفت1,83124,427309418,24,5147,5130,5043,70,1.407601046,5130,157,3.15704806,4973,6303750000000,1389/2/22
1389/2/25,شنفت1,46668,239940985,24,5219,5060,5066,23,0.45607773150902,5100,57,1.130279595,5043,6332500000000,1389/2/25
1389/2/26,شنفت1,101847,530738377,20,5243,5072,5140,74,1.460718516,5243,177,3.493880774,5066,6425000000000,1389/2/26
1389/2/28,شنفت1,24495,130288905,6,5319,5319,5162,22,0.42801556420233,5319,179,3.482490272,5140,6452500000000,1389/2/28
1389/2/29,شنفت1,35322,188690124,9,5342,5342,5194,32,0.61991476172026,5342,180,3.487020535,5162,6492500000000,1389/2/29
1389/3/1,شنفت1,16285,87531875,8,5375,5375,5209,15,0.28879476318829,5375,181,3.484790142,5194,6511250000000,1389/3/1
1389/3/11,شنفت1,73359,393634192,13,5369,5357,5253,65,1.252891288,5369,181,3.488820355,5188,6566250000000,1389/3/11
1389/3/12,شنفت1,54898,298415928,27,5436,5430,5303,50,0.95183704549781,5436,183,3.483723587,5253,6628750000000,1389/3/12
1389/3/16,شنفت1,25308,130756344,14,5200,5118,5286,-17,-0.32057326041863,5118,-185,-3.488591363,5303,6607500000000,1389/3/16
1389/3/17,شنفت1,5000,25505000,2,5101,5101,5281,-5,-0.09458948164964,5101,-185,-3.4998108210367,5286,6601250000000,1389/3/17
1389/3/18,شنفت1,674,3435378,2,5097,5097,5280,-1,-0.01893580761219,5097,-184,-3.484188601,5281,6600000000000,1389/3/18
1389/3/19,شنفت1,3867,19706232,4,5096,5096,5276,-4,-0.07575757575757,5096,-184,-3.484848485,5280,6595000000000,1389/3/19
1389/3/22,شنفت1,85751,436644092,10,5092,5092,5197,-79,-1.497346475,5092,-184,-3.487490523,5276,6496250000000,1389/3/22
1389/3/24,شنفت1,67335,341008380,38,5180,5016,5152,-45,-0.86588416394073,5100,-97,-1.86646142,5197,6440000000000,1389/3/24
1389/3/25,شنفت1,43899,226687040,11,5200,5100,5155,3,0.05822981366459,5200,48,0.93167701863354,5152,6443750000000,1389/3/25
1389/3/26,شنفت1,59663,310491931,16,5300,5001,5170,15,0.2909796314258,5001,-154,-2.987390883,5155,6462500000000,1389/3/26
1389/3/30,شنفت1,33899,169156010,11,4990,4990,5139,-31,-0.59961315280464,4990,-180,-3.4816247582205,5170,6423750000000,1389/3/30
1389/3/31,شنفت1,79000,391840000,14,4960,4960,5068,-71,-1.381591749,4960,-179,-3.483167932,5139,6335000000000,1389/3/31
1389/4/1,شنفت1,158151,773516541,19,4891,4891,4928,-140,-2.762430939,4891,-177,-3.492501973,5068,6160000000000,1389/4/1
1389/4/2,شنفت1,43036,206072758,22,4800,4759,4898,-30,-0.60876623376623,4763,-165,-3.348214286,4928,6122500000000,1389/4/2
1389/4/6,شنفت1,1366,6463912,3,4732,4732,4897,-1,-0.02041649652919,4732,-166,-3.389138424,4898,6121250000000,1389/4/6
1389/4/7,شنفت1,6801,32009758,10,4800,4702,4891,-6,-0.12252399428221,4800,-97,-1.980804574,4897,6113750000000,1389/4/7
1389/4/8,شنفت1,36489,171614554,11,4712,4696,4857,-34,-0.69515436516049,4696,-195,-3.986914741,4891,6071250000000,1389/4/8
1389/4/9,شنفت1,1009,4970656,2,4928,4920,4857,0,0,4928,71,1.4618077,4857,6071250000000,1389/4/9
1389/4/12,شنفت1,5461,25693161,3,4720,4701,4853,-4,-0.08235536339304,4701,-156,-3.211859172,4857,6066250000000,1389/4/12
1389/4/13,شنفت1,66739,332128775,27,5047,4702,4894,41,0.84483824438491,4811,-42,-0.86544405522357,4853,6117500000000,1389/4/13
1389/4/14,شنفت1,4740,23419489,6,5089,4820,4895,1,0.02043318348998,5080,186,3.800572129,4894,6118750000000,1389/4/14
1389/4/15,شنفت1,1000,5000000,1,5000,5000,4896,1,0.02042900919305,5000,105,2.145045965,4895,6120000000000,1389/4/15
1389/4/16,شنفت1,12050,59354500,5,5090,4896,4898,2,0.04084967320261,5070,174,3.553921569,4896,6122500000000,1389/4/16
1389/4/20,شنفت1,1000,4807460,2,4820,4801,4898,0,0,4801,-97,-1.980400163,4898,6122500000000,1389/4/20
1389/4/21,شنفت1,2541,12549706,4,5000,4801,4899,1,0.02041649652919,5000,102,2.082482646,4898,6123750000000,1389/4/21
1389/4/22,شنفت1,4000,19212000,2,4803,4803,4897,-2,-0.04082465809348,4803,-96,-1.959583588,4899,6121250000000,1389/4/22
1389/4/23,شنفت1,22434,107684534,8,4801,4800,4886,-11,-0.22462732285072,4800,-97,-1.980804574,4897,6107500000000,1389/4/23
1389/4/27,شنفت1,7087,34018635,5,4801,4800,4883,-3,-0.06139991813344,4800,-86,-1.760130986,4886,6103750000000,1389/4/27
1389/4/29,شنفت1,2420,11786200,3,4883,4810,4883,0,0,4810,-73,-1.494982593,4883,6103750000000,1389/4/29
1389/4/30,شنفت1,8614,41745510,7,4884,4815,4881,-2,-0.04095842719639,4815,-68,-1.392586525,4883,6101250000000,1389/4/30
1389/5/2,شنفت1,4076,19899482,4,4883,4881,4881,0,0,4883,2,0.04097520999795,4881,6101250000000,1389/5/2
1389/5/3,شنفت1,297989,1512109436,30,5076,4900,5074,193,3.954107765,5076,195,3.995082975,4881,6342500000000,1389/5/3
1389/5/4,شنفت1,149307,785852309,35,5276,5090,5215,141,2.778872684,5276,202,3.981080016,5074,6518750000000,1389/5/4
1389/5/6,شنفت1,30476,164989366,15,5423,5299,5245,30,0.57526366251198,5420,205,3.93096836,5215,6556250000000,1389/5/6
1389/5/9,شنفت1,7522,40226101,7,5350,5346,5249,4,0.07626310772163,5347,102,1.944709247,5245,6561250000000,1389/5/9
1389/5/10,شنفت1,1105,5830215,5,5297,5040,5249,0,0,5293,44,0.83825490569632,5249,6561250000000,1389/5/10
1389/5/11,شنفت1,5450,27565485,4,5087,5040,5244,-5,-0.09525623928367,5040,-209,-3.981710802,5249,6555000000000,1389/5/11
1389/5/12,شنفت1,19905,100927486,14,5269,5035,5227,-17,-0.32418001525553,5035,-209,-3.985507246,5244,6533750000000,1389/5/12
1389/5/13,شنفت1,4391,22178550,3,5051,5050,5223,-4,-0.07652573177731,5050,-177,-3.386263631,5227,6528750000000,1389/5/13
1389/5/16,شنفت1,7137,35798850,3,5050,5015,5216,-7,-0.13402259237985,5015,-208,-3.982385602,5223,6520000000000,1389/5/16
1389/5/18,شنفت1,500,2504000,1,5008,5008,5215,-1,-0.0191717791411,5008,-208,-3.987730061,5216,6518750000000,1389/5/18
1389/5/19,شنفت1,21043,105362301,3,5007,5007,5193,-22,-0.42186001917545,5007,-208,-3.988494727,5215,6491250000000,1389/5/19
1389/5/20,شنفت1,75262,375762152,27,5051,4986,5118,-75,-1.444251878,4986,-207,-3.986135182,5193,6397500000000,1389/5/20
1389/5/23,شنفت1,19325,95204630,7,5000,4914,5099,-19,-0.37123876514263,4914,-204,-3.985932005,5118,6373750000000,1389/5/23
1389/5/24,شنفت1,7953,39792540,3,5051,5000,5095,-4,-0.07844675426554,5051,-48,-0.9413610511865,5099,6368750000000,1389/5/24
1389/5/25,شنفت1,27370,133894040,6,4892,4892,5067,-28,-0.54955839057899,4892,-203,-3.984298332,5095,6333750000000,1389/5/25
1389/5/26,شنفت1,1000,4865000,1,4865,4865,5066,-1,-0.01973554371422,4865,-202,-3.98657983,5067,6332500000000,1389/5/26
1389/5/27,شنفت1,7000,34930000,1,4990,4990,5063,-3,-0.05921831819976,4990,-76,-1.500197394,5066,6328750000000,1389/5/27
1389/5/30,شنفت1,3018,14809740,2,4930,4861,5061,-2,-0.0395022713806,4861,-202,-3.989729409,5063,6326250000000,1389/5/30
1389/5/31,شنفت1,4500,21865500,2,4859,4859,5056,-5,-0.09879470460383,4859,-202,-3.991306066,5061,6320000000000,1389/5/31
1389/6/1,شنفت1,12296,59684784,4,4854,4854,5044,-12,-0.23734177215189,4854,-202,-3.995253165,5056,6305000000000,1389/6/1
1389/6/2,شنفت1,28774,139352482,9,4843,4843,5015,-29,-0.57494052339413,4843,-201,-3.984932593,5044,6268750000000,1389/6/2
1389/6/3,شنفت1,20482,98620830,10,4815,4815,4995,-20,-0.3988035892323,4815,-200,-3.988035892,5015,6243750000000,1389/6/3
1389/6/6,شنفت1,50,239800,1,4796,4796,4995,0,0,4796,-199,-3.983983984,4995,6243750000000,1389/6/6
1389/6/7,شنفت1,33795,162105384,14,4800,4796,4961,-34,-0.68068068068068,4800,-195,-3.9039039039039,4995,6201250000000,1389/6/7
1389/6/8,شنفت1,12152,58368475,10,4814,4765,4951,-10,-0.20157226365652,4765,-196,-3.9508163676678,4961,6188750000000,1389/6/8
1389/6/9,شنفت1,8602,41462367,8,4950,4770,4945,-6,-0.12118763886083,4805,-146,-2.948899212,4951,6181250000000,1389/6/9
1389/6/13,شنفت1,92678,442100135,24,4800,4748,4864,-81,-1.6380182,4748,-197,-3.983822042,4945,6080000000000,1389/6/13
1389/6/14,شنفت1,15700,74563100,10,4770,4700,4855,-9,-0.18503289473684,4700,-164,-3.371710526,4864,6068750000000,1389/6/14
1389/6/15,شنفت1,71604,337661017,26,4798,4661,4805,-50,-1.029866117,4661,-194,-3.995880536,4855,6006250000000,1389/6/15
1389/6/16,شنفت1,95210,448615750,18,4792,4660,4761,-44,-0.91571279916753,4660,-145,-3.017689906,4805,5951250000000,1389/6/16
1389/6/17,شنفت1,14723,70196731,8,4788,4663,4762,1,0.02100399075824,4758,-3,-0.06301197227473,4761,5952500000000,1389/6/17
1389/6/21,شنفت1,6440,30279820,7,4760,4664,4760,-2,-0.04199916001679,4664,-98,-2.057958841,4762,5950000000000,1389/6/21
1389/6/22,شنفت1,9030,42896500,3,4758,4750,4760,0,0,4750,-10,-0.21008403361344,4760,5950000000000,1389/6/22
1389/6/23,شنفت1,25691,121499138,10,4800,4670,4756,-4,-0.08403361344537,4670,-90,-1.890756302521,4760,5945000000000,1389/6/23
1389/6/24,شنفت1,17792,83388640,3,4700,4670,4750,-6,-0.12615643397813,4670,-86,-1.80824222,4756,5937500000000,1389/6/24
1389/6/27,شنفت1,35814,168327125,5,4730,4670,4741,-9,-0.18947368421052,4670,-80,-1.684210526,4750,5926250000000,1389/6/27
1389/6/28,شنفت1,12363,58023628,9,4702,4673,4738,-3,-0.06327778949588,4680,-61,-1.286648386,4741,5922500000000,1389/6/28
1389/6/29,شنفت1,2094,9946500,1,4750,4750,4738,0,0,4750,12,0.25327142254115,4738,5922500000000,1389/6/29
1389/6/30,شنفت1,77006,358820988,15,4700,4570,4708,-30,-0.63317855635289,4700,-38,-0.80202617138032,4738,5885000000000,1389/6/30
1389/6/31,شنفت1,47921,227631840,7,4820,4749,4718,10,0.21240441801189,4820,112,2.378929482,4708,5897500000000,1389/6/31
1389/7/3,شنفت1,144,693936,1,4819,4819,4718,0,0,4819,101,2.140737601,4718,5897500000000,1389/7/3
1389/7/4,شنفت1,30305,142327144,9,4700,4660,4715,-3,-0.06358626536668,4660,-58,-1.229334464,4718,5893750000000,1389/7/4
1389/7/5,شنفت1,134263,630497461,15,4715,4650,4702,-13,-0.27571580063626,4700,-15,-0.31813361611876,4715,5877500000000,1389/7/5
1389/7/6,شنفت1,28952,134774400,4,4700,4650,4695,-7,-0.14887282007656,4700,-2,-0.04253509145044,4702,5868750000000,1389/7/6
1389/7/7,شنفت1,27294,128419800,12,4740,4680,4696,1,0.02129925452609,4740,45,0.95846645367412,4695,5870000000000,1389/7/7
1389/7/10,شنفت1,4958,23476130,2,4735,4735,4697,1,0.02129471890971,4735,39,0.8304940374787,4696,5871250000000,1389/7/10
1389/7/11,شنفت1,26430,127895628,17,4884,4700,4716,19,0.40451351926761,4700,3,0.06387055567383,4697,5895000000000,1389/7/11
1389/7/13,شنفت1,4812,22881600,3,4800,4750,4717,1,0.02120441051738,4800,84,1.781170483,4716,5896250000000,1389/7/13
1389/7/14,شنفت1,98038,460540700,17,4800,4600,4707,-10,-0.21199915200339,4600,-117,-2.480390078,4717,5883750000000,1389/7/14
1389/7/17,شنفت1,63000,286673000,8,4552,4550,4658,-49,-1.041002762,4550,-157,-3.335457829,4707,5822500000000,1389/7/17
1389/7/18,شنفت1,54624,246379480,20,4520,4501,4618,-40,-0.8587376556462,4501,-157,-3.370545298,4658,5772500000000,1389/7/18
1389/7/19,شنفت1,12705,57397700,9,4550,4445,4612,-6,-0.12992637505413,4550,-68,-1.4724989172802,4618,5765000000000,1389/7/19
1389/7/20,شنفت1,4430,19616040,4,4428,4428,4608,-4,-0.08673026886383,4428,-184,-3.989592368,4612,5760000000000,1389/7/20
1389/7/24,شنفت1,6000,26544000,6,4424,4424,4602,-6,-0.13020833333333,4424,-184,-3.993055556,4608,5752500000000,1389/7/24
1389/7/25,شنفت1,46766,207658300,14,4750,4418,4564,-38,-0.82572794437201,4418,-184,-3.998261625,4602,5705000000000,1389/7/25
1389/7/26,شنفت1,28415,124655570,7,4389,4382,4539,-25,-0.54776511831726,4388,-176,-3.856266433,4564,5673750000000,1389/7/26
1389/7/27,شنفت1,196,854364,1,4359,4359,4539,0,0,4359,-180,-3.965631196,4539,5673750000000,1389/7/27
1389/7/28,شنفت1,35626,155715224,10,4399,4358,4509,-30,-0.66093853271645,4358,-181,-3.987662481,4539,5636250000000,1389/7/28
1389/8/1,شنفت1,3338,14496860,4,4370,4329,4506,-3,-0.06653359946773,4329,-180,-3.992015968,4509,5632500000000,1389/8/1
1389/8/2,شنفت1,15188,65703288,4,4326,4326,4492,-14,-0.31069684864624,4326,-180,-3.994673768,4506,5615000000000,1389/8/2
1389/8/3,شنفت1,26620,115001472,6,4326,4320,4469,-23,-0.5120213713268,4320,-172,-3.829029386,4492,5586250000000,1389/8/3
1389/8/4,شنفت1,6000,25770000,1,4295,4295,4464,-5,-0.11188185276348,4295,-174,-3.893488476,4469,5580000000000,1389/8/4
1389/8/5,شنفت1,73516,240912188,15,3418,3157,3277,-1187,-26.59050179,3418,-1046,-23.43189964,4464,4096250000000,1389/8/5
1389/8/8,شنفت1,13610,46382880,4,3408,3408,3286,9,0.27464144034177,3408,131,3.997558743,3277,4107500000000,1389/8/8
1389/8/9,شنفت1,3000,10251000,1,3417,3417,3288,2,0.06086427267194,3417,131,3.98660986,3286,4110000000000,1389/8/9
1389/8/10,شنفت1,134815,460932485,9,3419,3419,3376,88,2.676399027,3419,131,3.984184915,3288,4220000000000,1389/8/10
1389/8/11,شنفت1,205998,723258978,11,3511,3511,3511,135,3.998815166,3511,135,3.998815166,3376,4388750000000,1389/8/11
1389/8/12,شنفت1,1276375,4660040125,127,3651,3650,3651,140,3.987467958,3651,140,3.987467958,3511,4563750000000,1389/8/12
1389/8/15,شنفت1,193773,735756081,16,3797,3797,3792,141,3.8619556285949,3797,146,3.99890441,3651,4740000000000,1389/8/15
1389/8/16,شنفت1,1510211,5929197525,138,3943,3801,3926,134,3.5337552742616,3857,65,1.714135021,3792,4907500000000,1389/8/16
1389/8/17,شنفت1,171159,646600672,35,3880,3769,3799,-127,-3.2348446255731,3769,-157,-3.998981151,3926,4748750000000,1389/8/17
1389/8/18,شنفت1,41559,154412992,13,3793,3651,3782,-17,-0.44748618057383,3789,-10,-0.26322716504343,3799,4727500000000,1389/8/18
1389/8/19,شنفت1,43798,164179558,19,3786,3720,3775,-7,-0.18508725542041,3720,-62,-1.639344262,3782,4718750000000,1389/8/19
1389/8/22,شنفت1,267375,971091361,38,3700,3624,3632,-143,-3.78807947,3624,-151,-4,3775,4540000000000,1389/8/22
1389/8/23,شنفت1,136325,487754232,37,3601,3488,3595,-37,-1.018722467,3488,-144,-3.9647577092511,3632,4493750000000,1389/8/23
1389/8/24,شنفت1,121675,443533660,24,3738,3580,3626,31,0.86230876216968,3738,143,3.977746871,3595,4532500000000,1389/8/24
1389/8/25,شنفت1,10177387,37668932696,42,3771,3700,3701,75,2.068394926,3771,145,3.998896856,3626,4626250000000,1389/8/25
1389/8/29,شنفت1,17048896,65605452143,117,3849,3800,3848,147,3.971899487,3849,148,3.998919211,3701,4810000000000,1389/8/29
1389/8/30,شنفت1,83599,319199656,32,3980,3783,3836,-12,-0.31185031185031,3785,-63,-1.637214137,3848,4795000000000,1389/8/30
